Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-17 21:20:00,0,1,2023-08-17 21:20:00,-18320,-480,-18480,-480,-18320,-480,160.0,1.6
2023-08-17 21:20:00,0,0,2023-08-17 21:20:00,-18480,-480,-18480,-480,-18480,-480,0.0,0.0
2023-08-17 21:20:00,127,129,2023-08-17 21:20:00,-17040,0,-17040,-320,-17040,0,320.0,3.2
2023-08-17 21:21:00,9,6,2023-08-17 21:21:00,-17520,-480,-18320,-320,-17520,-480,815.8431221748456,8.1584
2023-08-17 21:21:00,9,5,2023-08-17 21:21:00,-17680,-480,-18320,-320,-17680,-480,659.6969000988257,6.597
2023-08-17 21:21:00,14,2,2023-08-17 21:21:00,-18160,-480,-17520,-320,-18160,-480,659.6969000988257,6.597
2023-08-17 21:21:00,9,4,2023-08-17 21:21:00,-17840,-480,-18320,-320,-17840,-480,505.9644256269407,5.0596
2023-08-17 21:21:00,9,3,2023-08-17 21:21:00,-18000,-480,-18320,-320,-18000,-480,357.77087639996637,3.5777
2023-08-17 21:22:00,9,9,2023-08-17 21:22:00,-18320,-320,-18320,-320,-18320,-320,0.0,0.0
2023-08-17 21:22:00,17,13,2023-08-17 21:22:00,-17680,-320,-18320,-160,-17680,-320,659.6969000988257,6.597
2023-08-17 21:22:00,9,11,2023-08-17 21:22:00,-18000,-320,-18320,-320,-18000,-320,320.0,3.2
2023-08-17 21:22:00,9,7,2023-08-17 21:22:00,-17360,-480,-18320,-320,-17360,-480,973.2420048477152,9.7324
2023-08-17 21:22:00,9,12,2023-08-17 21:22:00,-17840,-320,-18320,-320,-17840,-320,480.0,4.8
2023-08-17 21:22:00,9,8,2023-08-17 21:22:00,-18480,-320,-18320,-320,-18480,-320,160.0,1.6
2023-08-17 21:22:00,9,10,2023-08-17 21:22:00,-18160,-320,-18320,-320,-18160,-320,160.0,1.6
2023-08-17 21:23:00,17,14,2023-08-17 21:23:00,-17520,-320,-18320,-160,-17520,-320,815.8431221748456,8.1584
2023-08-17 21:23:00,0,17,2023-08-17 21:23:00,-18320,-160,-18480,-480,-18320,-160,357.77087639996637,3.5777
2023-08-17 21:23:00,31,15,2023-08-17 21:23:00,-17360,-320,-17360,0,-17360,-320,320.0,3.2
2023-08-17 21:23:00,0,18,2023-08-17 21:23:00,-18160,-160,-18480,-480,-18160,-160,452.54833995939043,4.5255
2023-08-17 21:23:00,0,16,2023-08-17 21:23:00,-18480,-160,-18480,-480,-18480,-160,320.0,3.2
2023-08-17 21:23:00,0,19,2023-08-17 21:23:00,-18000,-160,-18480,-480,-18000,-160,576.8882040742383,5.7689
2023-08-17 21:24:00,0,22,2023-08-17 21:24:00,-17520,-160,-18480,-480,-17520,-160,1011.9288512538814,10.1193
2023-08-17 21:24:00,0,21,2023-08-17 21:24:00,-17680,-160,-18480,-480,-17680,-160,861.6263691415206,8.6163
2023-08-17 21:24:00,0,23,2023-08-17 21:24:00,-17360,-160,-18480,-480,-17360,-160,1164.817582284883,11.6482
2023-08-17 21:24:00,0,20,2023-08-17 21:24:00,-17840,-160,-18480,-480,-17840,-160,715.5417527999327,7.1554
