Time,Predicted,Truth,time,x,y,Predicted_x,Predicted_y,Truth_x,Truth_y,errors,errors_m
2023-08-17 20:36:00,29,2,2023-08-17 20:36:00,-18160,-480,-17680,0,-18160,-480,678.8225099390856,6.7882
2023-08-17 20:36:00,8,0,2023-08-17 20:36:00,-18480,-480,-18480,-320,-18480,-480,160.0,1.6
2023-08-17 20:36:00,25,1,2023-08-17 20:36:00,-18320,-480,-18320,0,-18320,-480,480.0,4.8
2023-08-17 20:37:00,14,6,2023-08-17 20:37:00,-17520,-480,-17520,-320,-17520,-480,160.0,1.6
2023-08-17 20:37:00,14,4,2023-08-17 20:37:00,-17840,-480,-17520,-320,-17840,-480,357.77087639996637,3.5777
2023-08-17 20:37:00,14,3,2023-08-17 20:37:00,-18000,-480,-17520,-320,-18000,-480,505.9644256269407,5.0596
2023-08-17 20:37:00,14,7,2023-08-17 20:37:00,-17360,-480,-17520,-320,-17360,-480,226.27416997969522,2.2627
2023-08-17 20:37:00,14,5,2023-08-17 20:37:00,-17680,-480,-17520,-320,-17680,-480,226.27416997969522,2.2627
2023-08-17 20:38:00,14,9,2023-08-17 20:38:00,-18320,-320,-17520,-320,-18320,-320,800.0,8.0
2023-08-17 20:38:00,14,8,2023-08-17 20:38:00,-18480,-320,-17520,-320,-18480,-320,960.0,9.6
2023-08-17 20:38:00,14,12,2023-08-17 20:38:00,-17840,-320,-17520,-320,-17840,-320,320.0,3.2
2023-08-17 20:38:00,22,14,2023-08-17 20:38:00,-17520,-320,-17520,-160,-17520,-320,160.0,1.6
2023-08-17 20:38:00,1,13,2023-08-17 20:38:00,-17680,-320,-18320,-480,-17680,-320,659.6969000988257,6.597
2023-08-17 20:38:00,14,11,2023-08-17 20:38:00,-18000,-320,-17520,-320,-18000,-320,480.0,4.8
2023-08-17 20:38:00,14,10,2023-08-17 20:38:00,-18160,-320,-17520,-320,-18160,-320,640.0,6.4
2023-08-17 20:39:00,25,19,2023-08-17 20:39:00,-18000,-160,-18320,0,-18000,-160,357.77087639996637,3.5777
2023-08-17 20:39:00,13,15,2023-08-17 20:39:00,-17360,-320,-17680,-320,-17360,-320,320.0,3.2
2023-08-17 20:39:00,25,18,2023-08-17 20:39:00,-18160,-160,-18320,0,-18160,-160,226.27416997969522,2.2627
2023-08-17 20:39:00,25,20,2023-08-17 20:39:00,-17840,-160,-18320,0,-17840,-160,505.9644256269407,5.0596
2023-08-17 20:39:00,25,16,2023-08-17 20:39:00,-18480,-160,-18320,0,-18480,-160,226.27416997969522,2.2627
2023-08-17 20:39:00,25,17,2023-08-17 20:39:00,-18320,-160,-18320,0,-18320,-160,160.0,1.6
2023-08-17 20:40:00,25,21,2023-08-17 20:40:00,-17680,-160,-18320,0,-17680,-160,659.6969000988257,6.597
2023-08-17 20:40:00,25,22,2023-08-17 20:40:00,-17520,-160,-18320,0,-17520,-160,815.8431221748456,8.1584
2023-08-17 20:40:00,0,25,2023-08-17 20:40:00,-18320,0,-18480,-480,-18320,0,505.9644256269407,5.0596
2023-08-17 20:40:00,25,24,2023-08-17 20:40:00,-18480,0,-18320,0,-18480,0,160.0,1.6
2023-08-17 20:40:00,25,23,2023-08-17 20:40:00,-17360,-160,-18320,0,-17360,-160,973.2420048477152,9.7324
2023-08-17 20:41:00,32,30,2023-08-17 20:41:00,-17520,0,-17200,0,-17520,0,320.0,3.2
2023-08-17 20:41:00,13,27,2023-08-17 20:41:00,-18000,0,-17680,-320,-18000,0,452.54833995939043,4.5255
2023-08-17 20:41:00,25,26,2023-08-17 20:41:00,-18160,0,-18320,0,-18160,0,160.0,1.6
2023-08-17 20:41:00,13,28,2023-08-17 20:41:00,-17840,0,-17680,-320,-17840,0,357.77087639996637,3.5777
2023-08-17 20:41:00,32,29,2023-08-17 20:41:00,-17680,0,-17200,0,-17680,0,480.0,4.8
2023-08-17 20:45:00,33,34,2023-08-17 20:45:00,-17200,-320,-17200,-160,-17200,-320,160.0,1.6
2023-08-17 20:45:00,32,31,2023-08-17 20:45:00,-17360,0,-17200,0,-17360,0,160.0,1.6
2023-08-17 20:45:00,128,32,2023-08-17 20:45:00,-17200,0,-17040,-160,-17200,0,226.27416997969522,2.2627
2023-08-17 20:45:00,32,33,2023-08-17 20:45:00,-17200,-160,-17200,0,-17200,-160,160.0,1.6
2023-08-17 20:45:00,32,35,2023-08-17 20:45:00,-17200,-480,-17200,0,-17200,-480,480.0,4.8
2023-08-17 20:46:00,32,36,2023-08-17 20:46:00,-17200,-640,-17200,0,-17200,-640,640.0,6.4
2023-08-17 20:46:00,32,38,2023-08-17 20:46:00,-17200,-960,-17200,0,-17200,-960,960.0,9.6
2023-08-17 20:46:00,32,39,2023-08-17 20:46:00,-17200,-1120,-17200,0,-17200,-1120,1120.0,11.2
2023-08-17 20:46:00,32,41,2023-08-17 20:46:00,-17200,-1440,-17200,0,-17200,-1440,1440.0,14.4
2023-08-17 20:46:00,32,37,2023-08-17 20:46:00,-17200,-800,-17200,0,-17200,-800,800.0,8.0
2023-08-17 20:46:00,32,40,2023-08-17 20:46:00,-17200,-1280,-17200,0,-17200,-1280,1280.0,12.8
2023-08-17 20:47:00,44,44,2023-08-17 20:47:00,-17200,-1920,-17200,-1920,-17200,-1920,0.0,0.0
2023-08-17 20:47:00,43,45,2023-08-17 20:47:00,-17200,-2080,-17200,-1760,-17200,-2080,320.0,3.2
2023-08-17 20:47:00,32,42,2023-08-17 20:47:00,-17200,-1600,-17200,0,-17200,-1600,1600.0,16.0
2023-08-17 20:47:00,47,43,2023-08-17 20:47:00,-17200,-1760,-17200,-2400,-17200,-1760,640.0,6.4
2023-08-17 20:48:00,51,48,2023-08-17 20:48:00,-17200,-2560,-17200,-3040,-17200,-2560,480.0,4.8
2023-08-17 20:48:00,51,49,2023-08-17 20:48:00,-17200,-2720,-17200,-3040,-17200,-2720,320.0,3.2
2023-08-17 20:48:00,51,46,2023-08-17 20:48:00,-17200,-2240,-17200,-3040,-17200,-2240,800.0,8.0
2023-08-17 20:48:00,51,47,2023-08-17 20:48:00,-17200,-2400,-17200,-3040,-17200,-2400,640.0,6.4
2023-08-17 20:49:00,53,51,2023-08-17 20:49:00,-17200,-3040,-17200,-3360,-17200,-3040,320.0,3.2
2023-08-17 20:49:00,51,50,2023-08-17 20:49:00,-17200,-2880,-17200,-3040,-17200,-2880,160.0,1.6
2023-08-17 20:49:00,57,52,2023-08-17 20:49:00,-17200,-3200,-17200,-4000,-17200,-3200,800.0,8.0
2023-08-17 20:50:00,58,56,2023-08-17 20:50:00,-17200,-3840,-17200,-4160,-17200,-3840,320.0,3.2
2023-08-17 20:50:00,59,53,2023-08-17 20:50:00,-17200,-3360,-17200,-4320,-17200,-3360,960.0,9.6
2023-08-17 20:50:00,58,59,2023-08-17 20:50:00,-17200,-4320,-17200,-4160,-17200,-4320,160.0,1.6
2023-08-17 20:50:00,58,57,2023-08-17 20:50:00,-17200,-4000,-17200,-4160,-17200,-4000,160.0,1.6
2023-08-17 20:50:00,58,58,2023-08-17 20:50:00,-17200,-4160,-17200,-4160,-17200,-4160,0.0,0.0
2023-08-17 20:50:00,58,54,2023-08-17 20:50:00,-17200,-3520,-17200,-4160,-17200,-3520,640.0,6.4
2023-08-17 20:50:00,58,55,2023-08-17 20:50:00,-17200,-3680,-17200,-4160,-17200,-3680,480.0,4.8
2023-08-17 20:51:00,58,64,2023-08-17 20:51:00,-17200,-5120,-17200,-4160,-17200,-5120,960.0,9.6
2023-08-17 20:51:00,58,62,2023-08-17 20:51:00,-17200,-4800,-17200,-4160,-17200,-4800,640.0,6.4
2023-08-17 20:51:00,58,63,2023-08-17 20:51:00,-17200,-4960,-17200,-4160,-17200,-4960,800.0,8.0
2023-08-17 20:51:00,69,65,2023-08-17 20:51:00,-17200,-5280,-17200,-5920,-17200,-5280,640.0,6.4
2023-08-17 20:51:00,58,60,2023-08-17 20:51:00,-17200,-4480,-17200,-4160,-17200,-4480,320.0,3.2
2023-08-17 20:51:00,58,61,2023-08-17 20:51:00,-17200,-4640,-17200,-4160,-17200,-4640,480.0,4.8
2023-08-17 20:52:00,69,67,2023-08-17 20:52:00,-17200,-5600,-17200,-5920,-17200,-5600,320.0,3.2
2023-08-17 20:52:00,72,71,2023-08-17 20:52:00,-17200,-6240,-17200,-6400,-17200,-6240,160.0,1.6
2023-08-17 20:52:00,72,66,2023-08-17 20:52:00,-17200,-5440,-17200,-6400,-17200,-5440,960.0,9.6
2023-08-17 20:52:00,72,69,2023-08-17 20:52:00,-17200,-5920,-17200,-6400,-17200,-5920,480.0,4.8
2023-08-17 20:52:00,72,70,2023-08-17 20:52:00,-17200,-6080,-17200,-6400,-17200,-6080,320.0,3.2
2023-08-17 20:52:00,72,68,2023-08-17 20:52:00,-17200,-5760,-17200,-6400,-17200,-5760,640.0,6.4
2023-08-17 20:53:00,72,75,2023-08-17 20:53:00,-17200,-6880,-17200,-6400,-17200,-6880,480.0,4.8
2023-08-17 20:53:00,72,76,2023-08-17 20:53:00,-17200,-7040,-17200,-6400,-17200,-7040,640.0,6.4
2023-08-17 20:53:00,72,77,2023-08-17 20:53:00,-17200,-7200,-17200,-6400,-17200,-7200,800.0,8.0
2023-08-17 20:53:00,72,73,2023-08-17 20:53:00,-17200,-6560,-17200,-6400,-17200,-6560,160.0,1.6
2023-08-17 20:53:00,80,78,2023-08-17 20:53:00,-17200,-7360,-17200,-7680,-17200,-7360,320.0,3.2
2023-08-17 20:53:00,72,74,2023-08-17 20:53:00,-17200,-6720,-17200,-6400,-17200,-6720,320.0,3.2
2023-08-17 20:54:00,83,79,2023-08-17 20:54:00,-17200,-7520,-17040,-7360,-17200,-7520,226.27416997969522,2.2627
2023-08-17 20:55:00,80,80,2023-08-17 20:55:00,-17200,-7680,-17200,-7680,-17200,-7680,0.0,0.0
2023-08-17 20:55:00,81,82,2023-08-17 20:55:00,-17040,-7520,-17040,-7680,-17040,-7520,160.0,1.6
2023-08-17 20:55:00,85,83,2023-08-17 20:55:00,-17040,-7360,-17040,-7040,-17040,-7360,320.0,3.2
2023-08-17 20:55:00,81,81,2023-08-17 20:55:00,-17040,-7680,-17040,-7680,-17040,-7680,0.0,0.0
2023-08-17 20:56:00,86,87,2023-08-17 20:56:00,-17040,-6720,-17040,-6880,-17040,-6720,160.0,1.6
2023-08-17 20:56:00,86,86,2023-08-17 20:56:00,-17040,-6880,-17040,-6880,-17040,-6880,0.0,0.0
2023-08-17 20:56:00,86,85,2023-08-17 20:56:00,-17040,-7040,-17040,-6880,-17040,-7040,160.0,1.6
2023-08-17 20:56:00,86,90,2023-08-17 20:56:00,-17040,-6240,-17040,-6880,-17040,-6240,640.0,6.4
2023-08-17 20:56:00,86,88,2023-08-17 20:56:00,-17040,-6560,-17040,-6880,-17040,-6560,320.0,3.2
